,Date,From,To,Airline,Latitude (From),Longitude (From),Latitude (To),Longitude (To),Weekday,Mean distance (km),Mean flight time (hr),CO2 per pax (kg),#trees
150,2021-11-07,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
151,2021-11-06,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
152,2021-11-05,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
153,2021-11-04,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Thursday,2037.66,2.9625,220.08927033046547,9.170386263769394
154,2021-11-02,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Tuesday,2037.66,2.914814814814815,220.08927033046547,9.170386263769394
155,2021-11-01,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Monday,2037.66,2.8722222222222222,220.08927033046547,9.170386263769394
156,2021-10-31,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
157,2021-10-30,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
158,2021-10-29,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
159,2021-10-28,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Thursday,2037.66,2.9625,220.08927033046547,9.170386263769394
160,2021-10-27,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Wednesday,2037.66,2.9604166666666667,220.08927033046547,9.170386263769394
161,2021-10-25,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Monday,2037.66,2.8722222222222222,220.08927033046547,9.170386263769394
162,2021-10-24,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
163,2021-10-23,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
164,2021-10-22,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
165,2021-10-21,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Thursday,2037.66,2.9625,220.08927033046547,9.170386263769394
166,2021-10-20,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Wednesday,2037.66,2.9604166666666667,220.08927033046547,9.170386263769394
167,2021-10-19,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Tuesday,2037.66,2.914814814814815,220.08927033046547,9.170386263769394
168,2021-10-18,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Monday,2037.66,2.8722222222222222,220.08927033046547,9.170386263769394
169,2021-10-17,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
170,2021-10-16,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
171,2021-10-15,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
172,2021-10-14,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Thursday,2037.66,2.9625,220.08927033046547,9.170386263769394
173,2021-10-13,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Wednesday,2037.66,2.9604166666666667,220.08927033046547,9.170386263769394
174,2021-10-12,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Tuesday,2037.66,2.914814814814815,220.08927033046547,9.170386263769394
175,2021-10-10,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
176,2021-10-09,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
177,2021-10-08,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
178,2021-10-07,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Thursday,2037.66,2.9625,220.08927033046547,9.170386263769394
179,2021-10-06,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Wednesday,2037.66,2.9604166666666667,220.08927033046547,9.170386263769394
180,2021-10-05,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Tuesday,2037.66,2.914814814814815,220.08927033046547,9.170386263769394
181,2021-10-04,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Monday,2037.66,2.8722222222222222,220.08927033046547,9.170386263769394
182,2021-10-03,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Sunday,2037.66,2.8629629629629627,220.08927033046547,9.170386263769394
183,2021-10-02,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Saturday,2037.66,2.8,220.08927033046547,9.170386263769394
184,2021-10-01,Amsterdam (AMS),Reykjavik (KEF),Icelandair,52.3091,4.7634,63.9961,-22.6234,Friday,2037.66,2.888888888888889,220.08927033046547,9.170386263769394
185,2021-11-30,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
186,2021-11-23,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
187,2021-11-16,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
188,2021-11-09,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
189,2021-11-02,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
190,2021-10-30,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
191,2021-10-26,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
192,2021-10-23,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
193,2021-10-19,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
194,2021-10-16,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
195,2021-10-12,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
196,2021-10-05,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,2.502693602693603,202.1253171732418,8.421888215551741
197,2021-11-27,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
198,2021-11-20,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
199,2021-11-13,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
200,2021-11-06,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
201,2021-10-30,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
202,2021-10-23,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
203,2021-10-16,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
204,2021-10-09,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
205,2021-10-02,Amsterdam (AMS),Lanzarote (ACE),Transavia,52.3091,4.7634,28.9504,-13.6058,Saturday,3003.0,2.73,202.1253171732418,8.421888215551741
206,2021-10-19,Amsterdam (AMS),Lanzarote (ACE),TUI fly,52.3091,4.7634,28.9504,-13.6058,Tuesday,3003.0,4.034722222222222,223.98983465592417,9.332909777330174
207,2021-11-18,Amsterdam (AMS),Lanzarote (ACE),TUI fly,52.3091,4.7634,28.9504,-13.6058,Thursday,3003.0,4.032638888888889,223.98983465592417,9.332909777330174
208,2021-11-27,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Saturday,3066.06,2.73,206.36974691048607,8.598739454603587
209,2021-11-20,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Saturday,3066.06,2.73,206.36974691048607,8.598739454603587
210,2021-11-13,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Saturday,3066.06,2.73,206.36974691048607,8.598739454603587
211,2021-11-06,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Saturday,3066.06,2.73,206.36974691048607,8.598739454603587
212,2021-10-31,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Sunday,3066.06,2.550788288288288,206.36974691048607,8.598739454603587
213,2021-10-28,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Thursday,3066.06,2.4898753894080996,206.36974691048607,8.598739454603587
214,2021-10-24,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Sunday,3066.06,2.550788288288288,206.36974691048607,8.598739454603587
215,2021-10-21,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Thursday,3066.06,2.4898753894080996,206.36974691048607,8.598739454603587
216,2021-10-17,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Sunday,3066.06,2.550788288288288,206.36974691048607,8.598739454603587
217,2021-10-14,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Thursday,3066.06,2.4898753894080996,206.36974691048607,8.598739454603587
218,2021-10-10,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Sunday,3066.06,2.550788288288288,206.36974691048607,8.598739454603587
219,2021-10-07,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Thursday,3066.06,2.4898753894080996,206.36974691048607,8.598739454603587
220,2021-10-03,Amsterdam (AMS),Fuerteventura (FUE),Transavia,52.3091,4.7634,28.4530555556,-13.8641666667,Sunday,3066.06,2.550788288288288,206.36974691048607,8.598739454603587
221,2021-11-30,Amsterdam (AMS),Fuerteventura (FUE),TUI fly,52.3091,4.7634,28.4530555556,-13.8641666667,Tuesday,3066.06,4.034722222222222,228.69339741763,9.528891559067917
222,2021-11-23,Amsterdam (AMS),Fuerteventura (FUE),TUI fly,52.3091,4.7634,28.4530555556,-13.8641666667,Tuesday,3066.06,4.034722222222222,228.69339741763,9.528891559067917
223,2021-11-28,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
224,2021-11-24,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
225,2021-11-21,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
226,2021-11-17,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
227,2021-11-14,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
228,2021-11-10,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
229,2021-11-07,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
230,2021-11-03,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
231,2021-10-31,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
232,2021-10-27,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
233,2021-10-24,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
234,2021-10-20,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
235,2021-10-17,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
236,2021-10-13,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
237,2021-10-10,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
238,2021-10-06,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Wednesday,3176.5,2.6115646258503404,213.80322011348738,8.908467504728641
239,2021-10-03,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
240,2021-11-29,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
241,2021-11-26,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
242,2021-11-22,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
243,2021-11-19,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
244,2021-11-15,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
245,2021-11-12,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
246,2021-11-08,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
247,2021-11-05,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
248,2021-11-01,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
249,2021-10-29,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
250,2021-10-25,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
251,2021-10-22,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
252,2021-10-18,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
253,2021-10-15,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
254,2021-10-11,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
255,2021-10-08,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
256,2021-10-04,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Monday,3176.5,2.5267473118279566,213.80322011348738,8.908467504728641
257,2021-10-01,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Friday,3176.5,2.529810298102981,213.80322011348738,8.908467504728641
258,2021-11-27,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
259,2021-11-20,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
260,2021-11-13,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
261,2021-11-06,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
262,2021-10-31,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
263,2021-10-30,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
264,2021-10-24,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
265,2021-10-23,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
266,2021-10-17,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Sunday,3176.5,2.550788288288288,213.80322011348738,8.908467504728641
267,2021-10-16,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
268,2021-11-25,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Thursday,3176.5,2.4898753894080996,213.80322011348738,8.908467504728641
269,2021-11-23,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Tuesday,3176.5,2.502693602693603,213.80322011348738,8.908467504728641
270,2021-11-18,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Thursday,3176.5,2.4898753894080996,213.80322011348738,8.908467504728641
271,2021-11-16,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Tuesday,3176.5,2.502693602693603,213.80322011348738,8.908467504728641
272,2021-11-11,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Thursday,3176.5,2.4898753894080996,213.80322011348738,8.908467504728641
273,2021-11-09,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Tuesday,3176.5,2.502693602693603,213.80322011348738,8.908467504728641
274,2021-11-04,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Thursday,3176.5,2.4898753894080996,213.80322011348738,8.908467504728641
275,2021-11-02,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Tuesday,3176.5,2.502693602693603,213.80322011348738,8.908467504728641
276,2021-10-30,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
277,2021-10-28,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Thursday,3176.5,2.4898753894080996,213.80322011348738,8.908467504728641
278,2021-10-23,Amsterdam (AMS),Gran Canaria (LPA),Transavia,52.3091,4.7634,27.9378,-15.3904,Saturday,3176.5,2.73,213.80322011348738,8.908467504728641
